,distinct_id,locationSetting,notificationSettings,active_timespan,average_session_time,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned
73091,C47A0EFC-8664-4A41-9774-4688E5E6FB95,1,1,0.3333449074074074,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
16355,C4808D7D-433E-4B7C-B672-4FA189E28872,1,1,0.3365740740740741,132.5,1,1,0,0,1,20,0.1111111111111111,0,0,1,0,0,0,0,0.0,1
62296,C4874DA1-89CD-485B-B125-CA9BF0C74216,1,0,35.29318287037037,52.25,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
7502,C49B2CA9-D69E-43D1-BE98-0BDDDD2E25DE,1,0,0.2921990740740741,22.0,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,1
100025,C4A31999-6035-4D07-A415-918467949722,1,0,151.54778935185186,84.0,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
15931,C4B83DDF-1591-48C2-AFCF-69944E2A134A,1,0,0.3497800925925926,73.66666666666667,1,0,1,0,1,18,0.1,0,0,1,0,0,0,0,0.0,1
73374,C4C10BA7-51BB-403C-B36C-237712B8BEA5,1,0,0.3353587962962963,84.5,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
181766,C4C643DF-B339-4602-8D85-0B6EA1D53526,1,0,26.57053240740741,39.5,1,0,1,0,1,42,0.23333333333333334,0,1,0,0,0,0,0,0.0,0
85602,C4D8C307-3128-4285-8B60-B757EF5A36B3,1,0,181.67241898148148,91.0,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,0
51592,C4DE7FC4-4585-4495-BE93-90B57DE15FA7,1,0,67.81521990740741,28.0,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,1
96867,C4E2BEB4-93BE-4D71-82A9-70CBA22FAAA3,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
96436,C508D286-9A37-4F6F-8B3A-144F282AC431,1,0,115.30114583333334,43.0,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
99725,C5093F1A-D3E1-4D8E-8ED8-2337B6EAE4AF,1,0,286.44119212962966,51.4,1,0,1,0,1,3,0.016666666666666666,0,1,0,0,0,0,0,0.0,0
94173,C50BE25A-05BB-43C3-BEC8-8D0D428A7E2D,1,1,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
100003,C50D6BAA-4D24-451F-9F1D-09C1EE6374FB,1,1,0.2928587962962963,103.0,1,0,1,0,1,18,0.1,0,0,1,0,0,0,0,0.0,1
73156,C50D8325-A977-4F7C-AE9B-A5F68A1A7CF6,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
75608,C5226AB2-CB76-44CE-9196-B3F2CC6E3CE8,1,1,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
110207,C534246C-320A-4ADC-B388-86F53EC41601,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
54384,C53C15C1-CB54-4B5C-B60C-A46F82D8A6D1,1,0,7.616608796296297,48.66666666666666,1,0,1,0,1,13,0.07222222222222222,0,0,1,0,0,0,0,0.0,1
64941,C544F06D-5682-472C-9AF8-891B348A3E0A,0,0,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
105913,C546C9D6-E671-43FB-A6D8-2FBF070F130D,1,0,109.13384259259259,40.5,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
90182,C55F9636-5D8D-4998-9BCB-39AC20480402,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
71380,C564AF81-2C30-4DC9-A9F5-D55F0D6BEA83,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
1983,C56B00CF-6478-4F78-8DA6-7EA31409443B,1,0,26.6428125,58.0,1,0,1,0,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,1
40167,C56FC32B-E4B8-4FDF-B945-81277CE45A12,1,0,0.29204861111111113,23.0,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,1
58971,C5858B18-E867-4CB1-ABB6-1198B2F24760,1,1,297.08738425925924,41.6,1,0,1,0,1,12,0.06666666666666667,0,1,0,0,0,0,0,0.0,0
59163,C58AEF7E-86A1-45A6-ADD5-42279DA39730,1,1,344.1173148148148,262.5,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,0
94710,C5911593-CD27-4FDE-9330-702C95A7DB40,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
69413,C59ECD7E-88A0-4C95-B6E2-953181B4BDEB,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
41713,C5A2B0EA-2442-4729-9839-C4F23B5723B9,1,0,0.5003125,16.0,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,1
74448,C5A35DAB-7893-4D0D-B675-0CD64328A101,1,0,19.904050925925926,36.5,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
174314,C5A3A723-61DF-4524-83CC-F6C15276B9CA,1,0,136.1464351851852,109.5,1,0,1,0,1,17,0.09444444444444444,0,1,0,0,0,0,0,0.0,1
98320,C5B03602-4952-455E-8D21-704D6E0AE08E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
72779,C5B4EC50-AC41-41C2-B805-B806F0A0425C,0,0,12.01625,105.75,1,0,1,0,1,31,0.17222222222222222,0,0,1,0,0,0,0,0.0,0
106559,C5BCA329-15A8-4B82-AFB5-D027FDAECC6E,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
99559,C5D1015D-75AC-45AB-A820-3E5740CC41FD,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
90191,C5D3EE2C-725D-45B8-8D5F-D9D8D88900BD,1,0,151.73212962962964,125.5,1,0,1,0,1,6,0.03333333333333333,1,0,0,0,0,0,0,0.0,0
41130,C5DD37FD-31A0-4B67-AE20-7DC8F090C6BA,1,0,0.29189814814814813,12.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
84931,C5ECFA63-1363-462D-81ED-C49FE86D6BE5,1,0,242.21310185185186,145.5,0,0,1,0,1,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,0
146369,C5F07C3D-3DA5-4036-BA9D-FB26431242E3,0,1,48.454293981481484,23.75,0,0,1,0,1,13,0.07222222222222222,0,0,0,1,0,0,0,0.0,1
20642,C604AD57-DFFC-4466-A2B4-1AEE0F75F87E,1,1,0.33512731481481484,41.66666666666666,1,0,0,1,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
71777,C60C3FC4-0FD4-44BB-9638-30A5F31B8346,1,0,184.50037037037038,35.666666666666664,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,0
107216,C61CB423-A0D3-4EF0-AEE3-B75E50D05FB8,0,1,206.16957175925927,89.4,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,0
90396,C64456BE-7FE4-472C-8398-F108B2EAEE0F,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
97827,C64489F2-A71E-4600-A8D1-05F4007487E8,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
94014,C64663AD-7524-4B6D-90C8-A0A6DE74506B,1,0,152.83560185185186,63.33333333333334,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
84099,C646DD5D-F2A6-470B-94E5-632A1D5D4D50,1,0,0.33395833333333336,54.0,1,0,1,0,1,12,0.06666666666666667,0,1,0,0,0,0,0,0.0,1
108256,C649B0FE-17DC-4452-8C1A-0190A8A32F24,1,0,0.3334837962962963,12.0,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
75276,C656BABB-2541-4C61-BCBB-2C522163E7BB,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
74652,C667FB6E-7A30-422A-84BA-3875115EB3D3,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
100441,C669A9A0-E8A2-4CCC-AAD2-E5CF46D0E553,1,1,30.10912037037037,108.0,0,0,1,0,1,26,0.14444444444444443,0,0,0,0,0,1,0,0.0,0
96786,C66FC7EB-455E-49EF-8404-801D4C940E9D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
36060,C69AB1B1-3E95-441B-86B7-F92B30D519DB,1,1,65.71861111111112,104.0,1,0,1,0,1,32,0.17777777777777778,0,0,1,0,0,0,0,0.0,0
60210,C6A9033D-74A6-4E68-8C17-9E469CE7B5C0,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
184184,C6A99A5B-0946-4A42-80C2-4EAEE4DA61A3,1,0,2.1489814814814814,51.83333333333334,1,1,0,0,1,44,0.24444444444444444,0,0,1,0,0,0,0,0.0,0
74563,C6B1BBB2-D0C9-4B4A-8B12-342CAE5FE619,1,0,49.165601851851854,81.25,0,0,1,0,1,30,0.16666666666666666,0,0,0,0,0,1,0,0.0,0
61414,C6B541F5-9557-4F59-85B2-DEC7C3305675,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
21358,C6B81166-0CE7-4EB7-BAB7-5023125DCE9D,1,0,0.48930555555555555,72.5,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
186553,C6BAB5DD-3F2C-4CDA-B5B9-9B3BD1265AD1,1,0,7.00125,59.375,0,1,0,0,1,91,0.5055555555555555,0,0,1,0,0,0,0,0.0,0
108966,C6BBCDA8-11A5-4EC8-A290-418E63FEE4D7,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
83565,C6C12014-6441-4276-A1D3-73CF73A21E7D,1,0,0.29497685185185185,285.0,0,0,1,0,1,19,0.10555555555555556,0,0,0,0,0,1,0,0.0,1
71467,C6C6F22C-4327-4AF7-B556-7BB8BA8944D8,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
108639,C6CBCEF1-99FE-4803-BDB8-3F89D36A613D,1,0,287.4309375,45.4375,1,0,1,0,1,3,0.016666666666666666,0,1,0,0,0,0,0,0.0,0
127935,C6CC02D2-66AD-45C1-93CD-056310D7FEFE,1,1,155.22050925925927,70.875,1,0,1,0,1,32,0.17777777777777778,0,1,0,0,0,0,0,0.0,0
38595,C6DF4547-0C56-4E34-937C-50AEFFE77863,0,1,107.09601851851852,54.0,1,0,1,0,1,86,0.4777777777777778,0,0,1,0,0,0,0,0.0,0
90201,C6E18227-CB6A-4AA8-8960-681C84B896A3,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
22352,C6E290E5-D99F-43C9-BC1A-D47BB3495B92,1,0,21.10144675925926,44.75,1,0,0,1,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,1
71174,C6E2E0B1-6C77-48F0-BCBB-74E762F5314F,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95867,C6F0D2CF-6CF4-4480-B0B1-1BAAF35D355C,1,1,50.28195601851852,50.444444444444436,1,0,1,0,1,4,0.022222222222222223,0,0,1,0,0,0,0,0.0,1
103762,C6FB6432-0749-43E3-A25D-8C5197146F21,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
75412,C70A3A49-F74A-4A4F-BA51-27F7FA92349E,1,1,168.55618055555556,441.0,1,0,1,0,1,51,0.2833333333333333,0,0,1,0,0,0,0,0.0,0
82974,C70C3A32-66A1-4A6F-BAAF-D9FDA41C2F36,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
155977,C7124B7A-3CB1-4CAB-B2A6-09EC12CBB49D,1,0,81.31320601851851,131.375,1,0,1,0,1,48,0.26666666666666666,1,0,0,0,0,0,0,0.0,0
30206,C71E1692-96D9-4F03-B8E0-DA0DC05170EB,1,1,30.805347222222224,106.21428571428572,1,0,0,1,1,116,0.6444444444444445,1,0,0,0,0,0,2,2.5775862068965516,0
98862,C7265E6B-3EEC-43FB-AE98-D240CFB0DD6D,1,1,27.521574074074074,43.22222222222222,1,0,1,0,1,85,0.4722222222222222,1,0,0,0,0,0,2,3.3058823529411763,0
150058,C72A71AA-AB38-40CA-95FF-DA437F02E577,1,0,0.341875,86.25,1,0,1,0,1,21,0.11666666666666667,1,0,0,0,0,0,0,0.0,1
73093,C72C1F02-5C72-482A-89EC-7FCC6219E0C0,1,1,39.580219907407404,35.2,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
87705,C740D96B-FDC2-46EC-BA46-2FBA5EE0456B,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
61863,C75AF0DA-93C8-4B08-BEA5-67956B124C26,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
100428,C76205D2-73A0-46D8-A61F-F041C0408020,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
10699,C768C268-6193-4478-AEB3-786B13603BB2,1,1,80.3056712962963,45.0,1,0,1,0,1,21,0.11666666666666667,0,0,1,0,0,0,0,0.0,1
143422,C77AD137-F146-46DE-89BB-4C93F4BA1EE0,1,1,181.62155092592593,55.230769230769226,1,0,1,0,1,209,1.1611111111111112,0,0,1,0,0,0,0,0.0,0
34538,C78E8814-58C9-4B04-AEA3-465DF7E014DE,1,1,0.29116898148148146,53.0,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,1
87667,C79E3986-EE10-4E9A-8FD2-09069DB0753E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
173644,C7A0DFE7-72B2-4FB7-B7F6-9A49D6EBAA0B,1,0,102.27056712962963,88.2,1,0,1,0,1,43,0.2388888888888889,0,0,1,0,0,0,0,0.0,0
90468,C7B52A34-9D7B-4EDC-977A-4B25227BA79F,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
35486,C7B9BC43-B547-4AAF-917A-7BF502E8760F,1,0,75.35554398148147,29.0,0,0,1,0,1,12,0.06666666666666667,0,0,0,1,0,0,0,0.0,1
71076,C7BF36D9-E352-471D-9208-978F94989DD9,1,0,8.122118055555555,42.5,1,0,1,0,1,3,0.016666666666666666,1,0,0,0,0,0,0,0.0,1
106823,C7D4343B-EC30-4485-892C-FD411280E303,1,1,0.3390625,117.66666666666669,1,0,1,0,1,24,0.13333333333333333,1,0,0,0,0,0,0,0.0,1
64363,C7E11762-0549-4738-9876-3CFABE948AC0,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
94002,C7FD4288-1D6F-4DC7-B7DC-4CA5F2F526DA,1,0,104.5379050925926,25.5,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
78852,C8029C80-674D-4417-8A79-75ABFAD5BB9F,1,0,21.101956018518518,,1,0,1,0,1,3,0.016666666666666666,0,1,0,0,0,0,0,0.0,1
148851,C80D660B-2C4E-4AB0-8F51-EEF64999AA4F,1,0,3.176759259259259,65.66666666666667,1,0,1,0,1,32,0.17777777777777778,1,0,0,0,0,0,0,0.0,0
149485,C8107096-B08E-4C84-8F59-87D3404B3FA5,1,0,40.93126157407407,25.0,1,0,1,0,1,15,0.08333333333333333,0,0,0,0,0,1,0,0.0,1
94386,C81F744E-025E-4567-8D91-897A4C972D9C,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
93406,C82C8D72-F584-4A68-B784-B85A49EE43E8,1,0,0.3333449074074074,,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
186309,C82D6A6A-43BF-4DA3-9947-024361E15759,1,0,0.29247685185185185,57.0,1,1,0,0,1,10,0.05555555555555555,0,1,0,0,0,0,0,0.0,1
91787,C82E9B5D-34DC-4A77-8870-29AE86A36BD8,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
62671,C83131BE-8071-4835-B448-15A55FC024DC,1,1,0.33899305555555553,472.0,0,0,1,0,1,26,0.14444444444444443,0,0,0,1,0,0,0,0.0,0
72011,C8397923-A9A0-4547-B5D8-FF8C8CCC4DF7,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
15758,C83DAABF-4E54-41BA-8DE2-844B16BFE072,1,1,0.3337037037037037,26.0,1,0,1,0,1,8,0.044444444444444446,0,0,1,0,0,0,0,0.0,1
148939,C843C971-CFFB-4342-911B-2A53D6304868,1,0,61.34984953703704,94.0,1,0,1,0,1,25,0.1388888888888889,0,0,1,0,0,0,0,0.0,1
134235,C85406CB-D9E4-47D5-B779-7887019E6D2B,1,1,0.6160069444444445,68.28571428571429,0,1,0,0,1,41,0.22777777777777777,0,0,0,0,0,1,0,0.0,0
100386,C85B7658-53E5-4672-AFD1-93FEE997DB8D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
109212,C85ED760-CEBB-4281-8501-8BF2525C0FBA,0,0,137.98555555555555,11.5,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
62878,C866D0A7-6F30-492E-9458-994145A4D576,1,1,62.67197916666667,,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
37624,C8771B9E-9049-4FFE-A52C-5471EBA3C9D5,0,0,0.4341550925925926,120.5,0,0,1,0,1,18,0.1,0,0,0,1,0,0,0,0.0,1
79911,C881806B-4C36-499B-96B3-6FEF493C710F,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
10452,C8908EE0-4A38-4747-AACF-F65F07C6D4B6,1,1,0.29408564814814814,69.0,1,0,1,0,1,15,0.08333333333333333,0,0,1,0,0,0,0,0.0,1
42386,C897DF0A-9F0A-4AC8-9F12-C129676615AA,0,1,0.2929861111111111,52.5,1,0,0,1,1,9,0.05,1,0,0,0,0,0,0,0.0,1
105487,C899CE5B-6919-4F9A-BF17-DB5AC653B1A6,1,1,0.3339814814814815,56.0,0,0,1,0,1,4,0.022222222222222223,0,0,0,1,0,0,0,0.0,1
96118,C8A5CF01-6E89-4633-B8C8-757A33451415,1,1,107.76569444444445,,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
134776,C8B8D75E-0292-46AC-8AC1-BA3726225D9A,1,1,12.085636574074075,2377.75,1,0,0,1,1,27,0.15,1,0,0,0,0,0,0,0.0,0
95790,C8C4D6EC-E0B6-461A-A465-7E5421ABED97,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
69572,C8D5F4F4-B0CA-4243-83BC-E86E1FF7743D,1,1,9.535960648148148,62.16666666666666,1,0,1,0,1,21,0.11666666666666667,1,0,0,0,0,0,0,0.0,1
45633,C8E2EEA4-7A82-4EE2-ACAD-1668E469DEEA,1,1,236.69483796296296,63.16666666666666,1,0,1,0,1,28,0.15555555555555556,1,0,0,0,0,0,0,0.0,0
48819,C8EB5E63-C29D-4145-9930-12186A8AA107,1,1,16.097372685185185,37.75,1,0,1,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
70450,C8EC0A38-FAE3-4A29-99EC-0319331D5F70,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
86634,C8F7FE80-CAB1-4B3A-8CAF-C5CDBAAD618D,1,0,0.2941898148148148,52.66666666666666,0,1,0,0,1,26,0.14444444444444443,0,0,0,0,0,1,0,0.0,0
85073,C8F92246-1C31-4376-A6B3-811460C4322E,1,0,76.40893518518519,38.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
95659,C8FADA31-E214-4105-9028-FBAE8BD63AE3,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
69539,C8FB57C4-3F94-454B-8E45-DC1BE3227062,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
98641,C8FDE630-184C-472C-951D-E938B5718EF9,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
158277,C90B8216-672A-40C7-89DA-D18134E8AE4C,1,0,230.4863773148148,55.75,1,0,1,0,1,25,0.1388888888888889,1,0,0,0,0,0,0,0.0,0
83913,C9110AA9-DE46-451F-900E-D2CD59D17555,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
103392,C9133E82-93CA-4CC0-9414-1EEAE16E938E,1,0,0.2916666666666667,,0,0,1,0,1,6,0.03333333333333333,0,0,0,1,0,0,0,0.0,1
156176,C91508EB-8B4D-456F-9E9C-D71966E40CD2,1,0,38.2112962962963,369.0,1,0,1,0,1,45,0.25,1,0,0,0,0,0,0,0.0,0
96527,C92890B9-C974-44BF-B369-7A25671615FC,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
167964,C92CC8A2-E0FD-4789-B53A-12BF94B213DF,1,0,31.25607638888889,164.96296296296296,1,1,0,0,1,240,1.3333333333333333,0,1,0,0,0,0,16,6.966666666666667,0
107184,C93373FA-D268-44EC-B3A2-1C8042B1E31E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
29,C9434897-9F99-4D5F-B9D3-A3E8DAFC0B74,1,0,295.2029976851852,38.0,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,0
80538,C94872CA-4F96-450D-A708-A79FF31ABB37,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
63634,C9551DC4-F7A4-4691-A370-A510B5AD4B23,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
63648,C95BE098-F36B-4E16-A298-D89909A7E376,1,1,0.3334837962962963,13.0,0,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,1
2991,C9636A39-F7E5-48A4-804A-0323E79DE158,1,0,30.188518518518517,34.0,1,0,1,0,1,20,0.1111111111111111,0,0,1,0,0,0,0,0.0,1
73227,C965A3AD-CB38-4DE8-A8E1-0B5EDA545E78,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
58155,C970E76E-4A05-4F93-A241-C22339BF4A83,1,0,6.655543981481482,73.66666666666667,1,1,0,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
164557,C97557DC-10AA-4440-B0E2-2AF27F6AD1AC,1,0,38.50541666666667,66.5,1,1,0,0,1,16,0.08888888888888889,0,1,0,0,0,0,0,0.0,1
18664,C978938A-F240-4FF6-B7B5-1943A5041774,1,1,123.48369212962963,83.16161616161617,1,0,0,1,1,686,3.811111111111111,1,0,0,0,0,0,54,6.680758017492711,0
73746,C9878B8A-2527-4DA7-B2CB-151D7BEBD048,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
103832,C9A11E15-0500-42BA-AFD2-563FF19D25FE,1,1,80.44621527777778,105.0,1,0,1,0,1,30,0.16666666666666666,1,0,0,0,0,0,0,0.0,0
79045,C9B7E699-64C8-4D34-85E8-39215AC9D86D,1,0,0.2927777777777778,39.0,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
101448,C9BF4565-6C46-45C2-A917-463E36F9F249,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
28519,C9C6FAE6-58F0-42EB-9235-205E7DC11B23,1,1,0.33383101851851854,36.0,1,0,1,0,1,7,0.03888888888888889,1,0,0,0,0,0,0,0.0,1
76656,C9C8D2DF-C296-436F-8185-B4706FBC091E,0,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
88282,C9E43B03-1764-4C19-B432-6C9CC6B1B5E1,1,1,333.8749074074074,65.64705882352939,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,0
45207,C9E9913D-3ECF-4EA1-8A34-4D7C83F5E45D,1,1,17.22633101851852,38.66666666666666,1,1,0,0,1,15,0.08333333333333333,0,1,0,0,0,0,0,0.0,1
58366,C9EC7231-3589-4F4B-B8A4-C240CDAC6ACC,1,0,39.822997685185186,72.5,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
14923,C9F40B9A-C2B0-4F97-9F3A-9E10122CFAC8,1,1,201.83635416666667,96.0,1,0,1,0,1,11,0.06111111111111111,0,0,0,0,0,1,0,0.0,0
56016,C9F8FF45-4750-442E-A6D7-ECDB6F83833C,1,1,92.38824074074074,56.8,1,0,1,0,1,48,0.26666666666666666,0,0,1,0,0,0,0,0.0,0
47679,CA0EF309-D7E9-4428-9E6E-5880FF688F73,1,0,20.331793981481482,45.8,1,1,0,0,1,31,0.17222222222222222,0,1,0,0,0,0,0,0.0,0
87129,CA3344F8-85EB-4B3F-99A4-27B41E58ADC9,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
75165,CA3EE6C1-9CA8-486E-8B4A-430CF36035CC,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
72634,CA4FC1A6-D202-4F43-B257-19E776108581,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
89934,CA5067C1-B214-48DE-85B8-9D3951244A43,1,1,49.27614583333333,159.0,1,0,1,0,1,8,0.044444444444444446,0,0,0,0,1,0,0,0.0,1
41384,CA70C2BB-C2B0-4515-87B9-3AAC7FD6B5C2,1,1,135.35755787037036,67.52380952380952,1,0,1,0,1,10,0.05555555555555555,1,0,0,0,0,0,0,0.0,1
111322,CA8B71B8-46AA-41D7-B5D5-4F4DF3481585,1,1,0.4097222222222222,96.2,1,0,1,0,1,26,0.14444444444444443,0,0,1,0,0,0,0,0.0,0
82608,CA958D01-2829-40F0-968B-D0E775608576,0,0,4.687534722222222,121.11111111111113,0,0,1,0,1,46,0.25555555555555554,0,0,0,0,0,1,0,0.0,0
27605,CA987ECF-0C93-40F8-A336-D58E80392B2C,1,1,23.24195601851852,59.2,1,0,1,0,1,44,0.24444444444444444,1,0,0,0,0,0,0,0.0,0
27727,CA9974D8-0F50-488B-9489-EFE61C776E6A,1,1,0.3348726851851852,61.5,1,0,1,0,1,15,0.08333333333333333,0,1,0,0,0,0,0,0.0,1
